enrollment_id,student_id,course_id,term_id,program_id,credits_attempted,final_grade,passed,course_completed,instruction_mode
E00000417,STU00038,C012,2025SP,P004,3,A,True,True,Online
E00000418,STU00038,C006,2025SP,P004,3,A,True,True,In Person
E00000419,STU00038,C003,2025SU,P004,3,A,True,True,In Person
E00000420,STU00038,C013,2025SU,P004,3,A,True,True,Hybrid
E00000421,STU00038,C009,2025SU,P004,3,B,True,True,Hybrid
E00000422,STU00038,C032,2025SU,P004,3,A,True,True,Hybrid
E00000423,STU00038,C011,2025SU,P004,3,A,True,True,Hybrid
E00000424,STU00039,C001,2023SP,P004,1,B,True,True,Hybrid
E00000425,STU00039,C002,2023SP,P004,3,B,True,True,In Person
E00000426,STU00039,C005,2023SP,P004,3,B,True,True,In Person
E00000427,STU00039,C009,2023SP,P004,3,B,True,True,Online
E00000428,STU00039,C011,2023SP,P004,3,A,True,True,Online
E00000429,STU00039,C013,2023FA,P004,3,A,True,True,Hybrid
E00000430,STU00039,C006,2023FA,P004,3,A,True,True,Hybrid
E00000431,STU00039,C014,2024SP,P004,3,A,True,True,Online
E00000432,STU00039,C012,2024SP,P004,3,A,True,True,Hybrid
E00000433,STU00039,C010,2024SP,P004,3,B,True,True,Online
E00000434,STU00039,C003,2024SP,P004,3,A,True,True,Online
E00000435,STU00039,C032,2024FA,P004,3,B,True,True,Online
E00000436,STU00039,C037,2024FA,P004,4,A,True,True,Hybrid
E00000437,STU00040,C004,2025SP,P003,3,F,False,True,In Person
E00000438,STU00040,C001,2025SP,P003,1,F,False,True,In Person
E00000439,STU00040,C002,2025SP,P003,3,C,True,True,In Person
E00000440,STU00040,C006,2025FA,P003,3,D,False,True,In Person
E00000441,STU00040,C010,2025FA,P003,3,F,False,True,In Person
E00000442,STU00040,C003,2025FA,P003,3,D,False,True,In Person
E00000443,STU00040,C011,2025FA,P003,3,F,False,True,Hybrid
E00000444,STU00040,C013,2026SP,P003,3,C,True,True,In Person
E00000445,STU00040,C014,2026SP,P003,3,D,False,True,In Person
E00000446,STU00041,C004,2023FA,P001,3,B,True,True,Hybrid
E00000447,STU00041,C001,2023FA,P001,1,B,True,True,Hybrid
E00000448,STU00041,C002,2023FA,P001,3,D,False,True,Hybrid
E00000449,STU00041,C032,2023FA,P001,3,A,True,True,In Person
E00000450,STU00041,C009,2023FA,P001,3,D,False,True,Online
E00000451,STU00042,C004,2023SP,P007,3,C,True,True,Online
E00000452,STU00042,C001,2023SP,P007,1,B,True,True,Hybrid
E00000453,STU00042,C002,2023SP,P007,3,B,True,True,In Person
E00000454,STU00042,C005,2023FA,P007,3,D,False,True,Hybrid
E00000455,STU00042,C010,2023FA,P007,3,C,True,True,In Person
E00000456,STU00042,C006,2023FA,P007,3,B,True,True,In Person
E00000457,STU00042,C032,2024SP,P007,3,B,True,True,Hybrid
E00000458,STU00042,C003,2024SP,P007,3,D,False,True,Hybrid
E00000459,STU00042,C012,2024SU,P007,3,A,True,True,Hybrid
E00000460,STU00042,C013,2024SU,P007,3,B,True,True,In Person
E00000461,STU00042,C014,2024SU,P007,3,C,True,True,Hybrid
E00000462,STU00042,C039,2024SU,P007,3,D,False,True,Hybrid
E00000463,STU00042,C009,2024FA,P007,3,C,True,True,Online
E00000464,STU00042,C015,2024FA,P007,3,B,True,True,Hybrid
E00000465,STU00042,C019,2024FA,P007,4,A,True,True,Hybrid
E00000466,STU00042,C029,2024FA,P007,3,B,True,True,Hybrid
E00000467,STU00042,C038,2025SP,P007,3,C,True,True,Hybrid
E00000468,STU00042,C031,2025SP,P007,3,F,False,True,In Person
E00000469,STU00042,C011,2025SP,P007,3,A,True,True,Hybrid
E00000470,STU00042,C030,2025SP,P007,3,B,True,True,In Person
E00000471,STU00043,C001,2022FA,P002,1,B,True,True,Online
E00000472,STU00043,C002,2022FA,P002,3,B,True,True,Hybrid
E00000473,STU00043,C005,2022FA,P002,3,C,True,True,Online
E00000474,STU00043,C009,2023SP,P002,3,B,True,True,Online
E00000475,STU00043,C013,2023SP,P002,3,A,True,True,Online
E00000476,STU00043,C003,2023SP,P002,3,B,True,True,Online
E00000477,STU00043,C006,2023SP,P002,3,F,False,True,Online
E00000478,STU00043,C011,2023FA,P002,3,F,False,True,Online
E00000479,STU00043,C012,2023FA,P002,3,C,True,True,Online
E00000480,STU00043,C014,2023FA,P002,3,B,True,True,Online
E00000481,STU00044,C001,2023FA,P004,1,A,True,True,In Person
E00000482,STU00044,C002,2023FA,P004,3,A,True,True,Hybrid
E00000483,STU00044,C005,2023FA,P004,3,A,True,True,Hybrid
E00000484,STU00044,C003,2024SP,P004,3,A,True,True,In Person
E00000485,STU00044,C006,2024SP,P004,3,A,True,True,Hybrid
E00000486,STU00044,C014,2024FA,P004,3,A,True,True,In Person
E00000487,STU00044,C009,2024FA,P004,3,A,True,True,In Person
E00000488,STU00044,C011,2025SP,P004,3,A,True,True,In Person
E00000489,STU00044,C012,2025SP,P004,3,A,True,True,In Person
E00000490,STU00045,C001,2025SP,P007,1,A,True,True,In Person
E00000491,STU00045,C002,2025SP,P007,3,A,True,True,In Person
E00000492,STU00045,C005,2025SP,P007,3,A,True,True,Online
E00000493,STU00045,C006,2025SP,P007,3,B,True,True,In Person
E00000494,STU00045,C010,2025FA,P007,3,A,True,True,In Person
E00000495,STU00045,C011,2025FA,P007,3,A,True,True,Online
E00000496,STU00045,C009,2026SP,P007,3,A,True,True,In Person
E00000497,STU00045,C003,2026SP,P007,3,A,True,True,In Person
E00000498,STU00046,C004,2024SP,P004,3,B,True,True,Hybrid
E00000499,STU00046,C001,2024SP,P004,1,A,True,True,Online
E00000500,STU00046,C002,2024SP,P004,3,A,True,True,Hybrid
E00000501,STU00046,C012,2024SP,P004,3,A,True,True,Online
E00000502,STU00046,C014,2024SP,P004,3,A,True,True,In Person
E00000503,STU00046,C005,2024SU,P004,3,A,True,True,Online
E00000504,STU00046,C006,2024SU,P004,3,B,True,True,Online
E00000505,STU00046,C009,2024SU,P004,3,A,True,True,In Person
E00000506,STU00046,C013,2024FA,P004,3,B,True,True,Online
E00000507,STU00046,C032,2024FA,P004,3,A,True,True,Hybrid
E00000508,STU00046,C003,2024FA,P004,3,C,True,True,In Person
E00000509,STU00046,C010,2024FA,P004,3,A,True,True,In Person
E00000510,STU00046,C011,2025SP,P004,3,A,True,True,In Person
E00000511,STU00046,C039,2025SP,P004,3,A,True,True,Hybrid
E00000512,STU00046,C034,2025SP,P004,3,A,True,True,Hybrid
E00000513,STU00046,C037,2025SP,P004,4,B,True,True,In Person
E00000514,STU00047,C001,2022FA,P001,1,B,True,True,Hybrid
E00000515,STU00047,C002,2022FA,P001,3,C,True,True,In Person
E00000516,STU00047,C005,2022FA,P001,3,D,False,True,In Person
E00000517,STU00047,C006,2023SP,P001,3,C,True,True,In Person
E00000518,STU00047,C014,2023SP,P001,3,B,True,True,Hybrid
E00000519,STU00047,C003,2023SP,P001,3,C,True,True,In Person
E00000520,STU00047,C009,2023SP,P001,3,F,False,True,In Person
E00000521,STU00047,C018,2023SP,P001,3,B,True,True,In Person
E00000522,STU00047,C010,2023SU,P004,3,A,True,True,In Person
E00000523,STU00047,C013,2023SU,P004,3,C,True,True,Hybrid
E00000524,STU00047,C011,2023FA,P004,3,B,True,True,In Person
E00000525,STU00047,C032,2023FA,P004,3,D,False,True,Hybrid
E00000526,STU00047,C012,2023FA,P004,3,C,True,True,In Person
E00000527,STU00047,C039,2023FA,P004,3,B,True,True,In Person
E00000528,STU00047,C037,2024SP,P004,4,C,True,True,In Person
E00000529,STU00047,C040,2024SP,P004,3,B,True,True,Hybrid
E00000530,STU00047,C036,2024SP,P004,3,B,True,True,In Person
E00000531,STU00047,C033,2024SP,P004,3,B,True,True,Online
E00000532,STU00047,C034,2024SU,P004,3,B,True,True,In Person
E00000533,STU00047,C035,2024SU,P004,3,B,True,True,In Person
E00000534,STU00047,C038,2024SU,P004,3,C,True,True,In Person
E00000535,STU00048,C001,2023FA,P002,1,A,True,True,In Person
E00000536,STU00048,C002,2023FA,P002,3,C,True,True,In Person
E00000537,STU00048,C005,2023FA,P002,3,C,True,True,In Person
E00000538,STU00048,C012,2023FA,P002,3,D,False,True,In Person
E00000539,STU00048,C009,2023FA,P002,3,B,True,True,In Person
E00000540,STU00048,C003,2024SP,P002,3,B,True,True,Hybrid
E00000541,STU00048,C006,2024SP,P002,3,A,True,True,In Person
E00000542,STU00048,C013,2024SP,P002,3,C,True,True,In Person
E00000543,STU00048,C032,2024SP,P002,3,A,True,True,Online
E00000544,STU00048,C010,2024FA,P002,3,C,True,True,Hybrid
E00000545,STU00048,C011,2024FA,P002,3,B,True,True,Online
E00000546,STU00048,C014,2024FA,P002,3,D,False,True,In Person
E00000547,STU00048,C029,2024FA,P002,3,B,True,True,In Person
E00000548,STU00048,C019,2024FA,P002,4,C,True,True,In Person
E00000549,STU00049,C004,2024FA,P006,3,F,False,True,In Person
E00000550,STU00049,C001,2024FA,P006,1,A,True,True,In Person
E00000551,STU00049,C002,2024FA,P006,3,W,False,False,Online
E00000552,STU00049,C010,2025SP,P006,3,D,False,True,In Person
E00000553,STU00049,C012,2025SP,P006,3,W,False,False,Hybrid
E00000554,STU00049,C009,2025SP,P006,3,B,True,True,In Person
E00000555,STU00050,C004,2024SP,P003,3,C,True,True,In Person
E00000556,STU00050,C001,2024SP,P003,1,A,True,True,In Person
E00000557,STU00050,C002,2024SP,P003,3,C,True,True,In Person
E00000558,STU00050,C005,2024FA,P003,3,A,True,True,In Person
E00000559,STU00050,C013,2024FA,P003,3,B,True,True,In Person
E00000560,STU00050,C019,2024FA,P003,4,C,True,True,Online
E00000561,STU00050,C012,2024FA,P003,3,A,True,True,In Person
E00000562,STU00050,C010,2024FA,P003,3,C,True,True,In Person
E00000563,STU00050,C003,2025SP,P003,3,A,True,True,In Person
E00000564,STU00050,C032,2025SP,P003,3,B,True,True,Online
E00000565,STU00050,C006,2025SP,P003,3,B,True,True,Online
E00000566,STU00050,C011,2025SP,P003,3,A,True,True,In Person
E00000567,STU00050,C009,2025SP,P003,3,A,True,True,In Person
E00000568,STU00050,C014,2025SU,P008,3,A,True,True,In Person
E00000569,STU00050,C016,2025SU,P008,3,A,True,True,In Person
E00000570,STU00050,C015,2025FA,P008,3,B,True,True,Hybrid
E00000571,STU00050,C034,2025FA,P008,3,A,True,True,Hybrid
E00000572,STU00050,C040,2025FA,P008,3,A,True,True,In Person
E00000573,STU00050,C038,2025FA,P008,3,A,True,True,In Person
E00000574,STU00050,C035,2025FA,P008,3,A,True,True,In Person
E00000575,STU00051,C004,2024FA,P005,3,A,True,True,Hybrid
E00000576,STU00051,C001,2024FA,P005,1,A,True,True,In Person
E00000577,STU00051,C002,2024FA,P005,3,C,True,True,In Person
E00000578,STU00051,C005,2025SP,P005,3,A,True,True,In Person
E00000579,STU00051,C012,2025SP,P005,3,C,True,True,In Person
E00000580,STU00051,C009,2025SP,P005,3,B,True,True,In Person
E00000581,STU00051,C011,2025SP,P005,3,B,True,True,In Person
E00000582,STU00051,C010,2025SU,P005,3,A,True,True,Hybrid
E00000583,STU00051,C013,2025SU,P005,3,C,True,True,Online
E00000584,STU00051,C006,2025SU,P005,3,B,True,True,Hybrid
E00000585,STU00051,C003,2025SU,P005,3,B,True,True,In Person
E00000586,STU00052,C001,2023SP,P002,1,W,False,False,In Person
E00000587,STU00052,C002,2023SP,P002,3,A,True,True,In Person
E00000588,STU00052,C005,2023SP,P002,3,C,True,True,In Person
E00000589,STU00052,C006,2023FA,P002,3,B,True,True,In Person
E00000590,STU00052,C010,2023FA,P002,3,A,True,True,Hybrid
E00000591,STU00052,C003,2024SP,P002,3,B,True,True,In Person
E00000592,STU00052,C014,2024SP,P002,3,B,True,True,In Person
E00000593,STU00052,C012,2024SP,P002,3,A,True,True,In Person
E00000594,STU00052,C007,2024FA,P002,4,A,True,True,Hybrid
E00000595,STU00052,C032,2024FA,P002,3,A,True,True,Online
E00000596,STU00053,C004,2023FA,P006,3,C,True,True,Hybrid
E00000597,STU00053,C001,2023FA,P006,1,B,True,True,Hybrid
E00000598,STU00053,C002,2023FA,P006,3,C,True,True,Online
E00000599,STU00053,C010,2023FA,P006,3,F,False,True,In Person
E00000600,STU00053,C005,2024SP,P006,3,F,False,True,In Person
E00000601,STU00053,C019,2024SP,P006,4,C,True,True,Online
E00000602,STU00053,C003,2024FA,P006,3,F,False,True,Hybrid
E00000603,STU00053,C012,2024FA,P006,3,C,True,True,Hybrid
E00000604,STU00053,C006,2024FA,P006,3,D,False,True,Hybrid
E00000605,STU00053,C011,2025SP,P006,3,C,True,True,Hybrid
E00000606,STU00053,C027,2025SP,P006,3,W,False,False,In Person
E00000607,STU00053,C014,2025SP,P006,3,C,True,True,Hybrid
E00000608,STU00053,C013,2025SP,P006,3,F,False,True,Online
E00000609,STU00053,C020,2025FA,P006,4,B,True,True,In Person
E00000610,STU00053,C009,2025FA,P006,3,D,False,True,Hybrid
E00000611,STU00053,C032,2025FA,P006,3,D,False,True,Hybrid
E00000612,STU00053,C029,2026SP,P006,3,B,True,True,Hybrid
E00000613,STU00053,C039,2026SP,P006,3,C,True,True,Hybrid
E00000614,STU00053,C034,2026SP,P006,3,F,False,True,Online
E00000615,STU00053,C040,2026SP,P006,3,D,False,True,Hybrid
E00000616,STU00054,C001,2024SP,P002,1,A,True,True,In Person
E00000617,STU00054,C002,2024SP,P002,3,C,True,True,In Person
E00000618,STU00054,C005,2024SP,P002,3,D,False,True,Hybrid
E00000619,STU00054,C003,2024SU,P002,3,C,True,True,In Person
E00000620,STU00054,C014,2024SU,P002,3,B,True,True,In Person
E00000621,STU00054,C006,2024SU,P002,3,B,True,True,Hybrid
E00000622,STU00054,C010,2024FA,P002,3,A,True,True,In Person
E00000623,STU00054,C011,2024FA,P002,3,B,True,True,In Person
E00000624,STU00054,C013,2024FA,P002,3,B,True,True,In Person
E00000625,STU00054,C009,2025SP,P002,3,C,True,True,Hybrid
E00000626,STU00054,C032,2025SP,P002,3,B,True,True,Hybrid
E00000627,STU00054,C012,2025SP,P002,3,A,True,True,Hybrid
E00000628,STU00054,C036,2025SP,P002,3,A,True,True,Hybrid
E00000629,STU00055,C001,2024FA,P006,1,C,True,True,Online
E00000630,STU00055,C002,2024FA,P006,3,A,True,True,Hybrid
E00000631,STU00055,C005,2024FA,P006,3,B,True,True,Online
E00000632,STU00055,C003,2025SP,P006,3,A,True,True,Hybrid
E00000633,STU00055,C013,2025SP,P006,3,C,True,True,Hybrid
E00000634,STU00055,C009,2025SP,P006,3,B,True,True,Hybrid
E00000635,STU00055,C012,2025SP,P006,3,A,True,True,Hybrid
E00000636,STU00055,C014,2025SP,P006,3,C,True,True,Online
E00000637,STU00055,C019,2025FA,P006,4,D,False,True,Online
E00000638,STU00055,C010,2025FA,P006,3,A,True,True,Hybrid
E00000639,STU00055,C032,2026SP,P006,3,A,True,True,Online
E00000640,STU00055,C011,2026SP,P006,3,A,True,True,Hybrid
E00000641,STU00055,C006,2026SP,P006,3,A,True,True,Hybrid
E00000642,STU00055,C033,2026SP,P006,3,A,True,True,Online
E00000643,STU00056,C001,2024FA,P008,1,D,False,True,In Person
E00000644,STU00056,C002,2024FA,P008,3,A,True,True,In Person
E00000645,STU00056,C005,2024FA,P008,3,B,True,True,In Person
E00000646,STU00056,C003,2025SP,P008,3,B,True,True,In Person
E00000647,STU00056,C006,2025SP,P008,3,D,False,True,Hybrid
E00000648,STU00056,C012,2025SP,P008,3,B,True,True,Hybrid
E00000649,STU00056,C013,2025SP,P008,3,F,False,True,In Person
E00000650,STU00057,C001,2025FA,P007,1,B,True,True,Online
E00000651,STU00057,C002,2025FA,P007,3,B,True,True,Online
E00000652,STU00057,C005,2025FA,P007,3,B,True,True,Hybrid
E00000653,STU00057,C003,2026SP,P007,3,A,True,True,In Person
E00000654,STU00057,C011,2026SP,P007,3,B,True,True,In Person
E00000655,STU00057,C009,2026SP,P007,3,B,True,True,Online
E00000656,STU00058,C001,2024FA,P003,1,B,True,True,Hybrid
E00000657,STU00058,C002,2024FA,P003,3,D,False,True,In Person
E00000658,STU00058,C005,2024FA,P003,3,B,True,True,In Person
E00000659,STU00058,C006,2025SP,P003,3,A,True,True,In Person
E00000660,STU00058,C010,2025SP,P003,3,C,True,True,In Person
E00000661,STU00058,C011,2025SP,P003,3,C,True,True,Online
E00000662,STU00058,C014,2025FA,P003,3,A,True,True,Hybrid
E00000663,STU00058,C012,2025FA,P003,3,B,True,True,Hybrid
E00000664,STU00058,C013,2025FA,P003,3,B,True,True,In Person
E00000665,STU00058,C032,2026SP,P003,3,A,True,True,In Person
E00000666,STU00058,C022,2026SP,P003,2,D,False,True,In Person
E00000667,STU00058,C023,2026SP,P003,4,B,True,True,In Person
E00000668,STU00058,C009,2026SP,P003,3,D,False,True,In Person
E00000669,STU00058,C019,2026SP,P003,4,C,True,True,In Person
E00000670,STU00059,C001,2024SP,P001,1,C,True,True,Hybrid
E00000671,STU00059,C002,2024SP,P001,3,C,True,True,Hybrid
E00000672,STU00059,C005,2024SP,P001,3,B,True,True,In Person
E00000673,STU00059,C017,2024SP,P001,3,B,True,True,In Person
E00000674,STU00059,C009,2024FA,P001,3,A,True,True,Hybrid
E00000675,STU00059,C003,2024FA,P001,3,B,True,True,Hybrid
E00000676,STU00059,C016,2024FA,P001,3,A,True,True,In Person
E00000677,STU00059,C012,2024FA,P001,3,B,True,True,In Person
E00000678,STU00059,C032,2025SP,P001,3,B,True,True,In Person
E00000679,STU00059,C018,2025SP,P001,3,C,True,True,Hybrid
E00000680,STU00059,C011,2025SP,P001,3,A,True,True,Hybrid
E00000681,STU00060,C001,2025FA,P005,1,D,False,True,In Person
E00000682,STU00060,C002,2025FA,P005,3,B,True,True,In Person
E00000683,STU00060,C005,2025FA,P005,3,A,True,True,Hybrid
E00000684,STU00060,C011,2025FA,P005,3,C,True,True,In Person
E00000685,STU00060,C006,2025FA,P005,3,D,False,True,In Person
E00000686,STU00060,C003,2026SP,P005,3,A,True,True,In Person
E00000687,STU00060,C010,2026SP,P005,3,C,True,True,In Person
E00000688,STU00060,C014,2026SP,P005,3,A,True,True,In Person
E00000689,STU00061,C004,2025FA,P003,3,C,True,True,Online
E00000690,STU00061,C001,2025FA,P003,1,D,False,True,In Person
E00000691,STU00061,C002,2025FA,P003,3,F,False,True,Hybrid
E00000692,STU00062,C004,2024SP,P007,3,W,False,False,Hybrid
E00000693,STU00062,C001,2024SP,P007,1,B,True,True,Hybrid
E00000694,STU00062,C002,2024SP,P007,3,C,True,True,Hybrid
E00000695,STU00062,C011,2024SP,P007,3,C,True,True,Online
E00000696,STU00062,C010,2024FA,P007,3,A,True,True,In Person
E00000697,STU00062,C003,2024FA,P007,3,D,False,True,In Person
E00000698,STU00062,C006,2024FA,P007,3,A,True,True,Online
E00000699,STU00062,C012,2025SP,P007,3,C,True,True,Online
E00000700,STU00062,C032,2025SP,P007,3,C,True,True,Online
E00000701,STU00062,C014,2025SP,P007,3,A,True,True,Online
E00000702,STU00062,C015,2025FA,P007,3,C,True,True,Hybrid
E00000703,STU00062,C019,2025FA,P007,4,B,True,True,Online
E00000704,STU00062,C009,2025FA,P007,3,A,True,True,Online
E00000705,STU00062,C013,2025FA,P007,3,A,True,True,Hybrid
E00000706,STU00062,C040,2026SP,P007,3,B,True,True,Hybrid
E00000707,STU00062,C029,2026SP,P007,3,B,True,True,Hybrid
E00000708,STU00062,C031,2026SP,P007,3,B,True,True,Online
E00000709,STU00062,C039,2026SP,P007,3,A,True,True,Hybrid
E00000710,STU00063,C001,2024FA,P004,1,A,True,True,In Person
E00000711,STU00063,C002,2024FA,P004,3,B,True,True,In Person
E00000712,STU00063,C005,2024FA,P004,3,A,True,True,In Person
E00000713,STU00063,C036,2024FA,P004,3,C,True,True,In Person
E00000714,STU00063,C009,2025SP,P004,3,C,True,True,Online
E00000715,STU00063,C003,2025SP,P004,3,B,True,True,Hybrid
E00000716,STU00063,C014,2025SP,P004,3,B,True,True,Hybrid
E00000717,STU00064,C004,2024FA,P007,3,F,False,True,In Person
E00000718,STU00064,C001,2024FA,P007,1,W,False,False,Online
E00000719,STU00064,C002,2024FA,P007,3,C,True,True,In Person
E00000720,STU00064,C006,2024FA,P007,3,D,False,True,In Person
E00000721,STU00065,C001,2022FA,P002,1,A,True,True,In Person
E00000722,STU00065,C002,2022FA,P002,3,B,True,True,In Person
E00000723,STU00065,C005,2022FA,P002,3,A,True,True,In Person
E00000724,STU00065,C032,2022FA,P002,3,C,True,True,In Person
E00000725,STU00065,C003,2023SP,P002,3,C,True,True,In Person
E00000726,STU00065,C029,2023SP,P002,3,A,True,True,Hybrid
E00000727,STU00065,C012,2023FA,P002,3,B,True,True,Online
E00000728,STU00065,C013,2023FA,P002,3,W,False,False,In Person
E00000729,STU00066,C001,2023FA,P008,1,A,True,True,Hybrid
E00000730,STU00066,C002,2023FA,P008,3,A,True,True,Hybrid
E00000731,STU00066,C005,2023FA,P008,3,D,False,True,In Person
E00000732,STU00066,C003,2024SP,P008,3,B,True,True,In Person
E00000733,STU00066,C009,2024SP,P008,3,C,True,True,In Person
E00000734,STU00066,C038,2024SP,P008,3,A,True,True,Hybrid
E00000735,STU00066,C015,2024SP,P008,3,D,False,True,In Person
E00000736,STU00066,C011,2024SP,P008,3,B,True,True,In Person
E00000737,STU00066,C013,2024FA,P008,3,A,True,True,In Person
E00000738,STU00066,C012,2024FA,P008,3,A,True,True,In Person
E00000739,STU00066,C014,2024FA,P008,3,A,True,True,In Person
E00000740,STU00066,C006,2024FA,P008,3,B,True,True,In Person
E00000741,STU00066,C016,2025SP,P008,3,C,True,True,In Person
E00000742,STU00066,C010,2025SP,P008,3,A,True,True,Online
E00000743,STU00067,C001,2022FA,P006,1,B,True,True,Hybrid
E00000744,STU00067,C002,2022FA,P006,3,B,True,True,Online
E00000745,STU00067,C005,2022FA,P006,3,B,True,True,Hybrid
E00000746,STU00067,C013,2022FA,P006,3,D,False,True,Hybrid
E00000747,STU00067,C036,2023SP,P006,3,A,True,True,In Person
E00000748,STU00067,C012,2023SP,P006,3,A,True,True,Hybrid
E00000749,STU00067,C003,2023SP,P006,3,A,True,True,Online
E00000750,STU00067,C006,2023SP,P006,3,A,True,True,Hybrid
E00000751,STU00067,C009,2023FA,P006,3,A,True,True,Hybrid
E00000752,STU00067,C019,2023FA,P006,4,A,True,True,In Person
E00000753,STU00067,C014,2024SP,P006,3,A,True,True,Hybrid
E00000754,STU00067,C020,2024SP,P006,4,A,True,True,Online
E00000755,STU00067,C032,2024SP,P006,3,C,True,True,Online
E00000756,STU00067,C010,2024SP,P006,3,A,True,True,Online
E00000757,STU00067,C011,2024SP,P006,3,A,True,True,Online
E00000758,STU00068,C001,2025FA,P007,1,B,True,True,Online
E00000759,STU00068,C002,2025FA,P007,3,B,True,True,Online
E00000760,STU00068,C005,2025FA,P007,3,D,False,True,Online
E00000761,STU00068,C014,2025FA,P007,3,A,True,True,Online
E00000762,STU00068,C006,2026SP,P007,3,A,True,True,Online
E00000763,STU00068,C011,2026SP,P007,3,B,True,True,Hybrid
E00000764,STU00068,C003,2026SP,P007,3,B,True,True,Online
E00000765,STU00069,C001,2022FA,P006,1,F,False,True,Online
E00000766,STU00069,C002,2022FA,P006,3,C,True,True,Online
E00000767,STU00069,C005,2022FA,P006,3,D,False,True,In Person
