service_use_id,student_id,service_id,term_id,minutes,visit_reason
U0000511,STU00168,S001,2025SP,20,Academic planning
U0000512,STU00168,S001,2025SP,23,Academic planning
U0000513,STU00168,S001,2025SP,54,Academic planning
U0000514,STU00168,S003,2025SP,33,Transfer planning
U0000515,STU00168,S002,2025SP,81,Tutoring related to C023
U0000516,STU00169,S001,2025SP,60,Academic planning
U0000517,STU00169,S003,2025SP,45,Transfer planning
U0000518,STU00170,S001,2025FA,46,Academic planning
U0000519,STU00170,S001,2026SP,26,Academic planning
U0000520,STU00172,S001,2024FA,53,Academic planning
U0000521,STU00172,S001,2025SP,36,Academic planning
U0000522,STU00172,S003,2025SP,32,Transfer planning
U0000523,STU00173,S001,2024SP,37,Academic planning
U0000524,STU00173,S001,2024SP,58,Academic planning
U0000525,STU00173,S001,2024SP,59,Academic planning
U0000526,STU00173,S002,2024FA,59,Tutoring related to C019
U0000527,STU00173,S001,2025SP,50,Academic planning
U0000528,STU00173,S003,2025SU,37,Transfer planning
U0000529,STU00173,S001,2025FA,27,Academic planning
U0000530,STU00173,S003,2025FA,33,Transfer planning
U0000531,STU00173,S001,2026SP,28,Academic planning
U0000532,STU00173,S001,2026SP,22,Academic planning
U0000533,STU00173,S003,2026SP,51,Transfer planning
U0000534,STU00174,S002,2025FA,57,Tutoring related to C005
U0000535,STU00174,S001,2026SP,46,Academic planning
U0000536,STU00174,S001,2026SP,26,Academic planning
U0000537,STU00174,S001,2026SP,27,Academic planning
U0000538,STU00175,S003,2023SU,43,Transfer planning
U0000539,STU00175,S003,2024SP,29,Transfer planning
U0000540,STU00175,S005,2024SP,16,Emergency aid consultation
U0000541,STU00175,S001,2025SP,52,Academic planning
U0000542,STU00176,S001,2025FA,43,Academic planning
U0000543,STU00176,S002,2026SP,78,Tutoring related to C006
U0000544,STU00177,S001,2026SP,28,Academic planning
U0000545,STU00178,S003,2023SP,41,Transfer planning
U0000546,STU00178,S002,2023FA,43,Tutoring related to C006
U0000547,STU00179,S005,2023FA,32,Emergency aid consultation
U0000548,STU00180,S002,2023FA,44,Tutoring related to C006
U0000549,STU00180,S003,2024SP,54,Transfer planning
U0000550,STU00181,S001,2025FA,59,Academic planning
U0000551,STU00181,S001,2025FA,52,Academic planning
U0000552,STU00181,S003,2026SP,43,Transfer planning
U0000553,STU00182,S001,2025FA,31,Academic planning
U0000554,STU00182,S002,2026SP,47,Tutoring related to C006
U0000555,STU00184,S001,2026SP,50,Academic planning
U0000556,STU00184,S001,2026SP,49,Academic planning
U0000557,STU00184,S002,2026SP,69,Tutoring related to C005
U0000558,STU00185,S001,2025FA,26,Academic planning
U0000559,STU00185,S001,2026SP,41,Academic planning
U0000560,STU00186,S001,2023FA,35,Academic planning
U0000561,STU00186,S001,2024SP,21,Academic planning
U0000562,STU00186,S003,2024SP,32,Transfer planning
U0000563,STU00186,S002,2024SP,60,Tutoring related to C005
U0000564,STU00186,S001,2025SU,56,Academic planning
U0000565,STU00186,S003,2025SU,25,Transfer planning
U0000566,STU00187,S001,2026SP,33,Academic planning
U0000567,STU00188,S001,2024SP,51,Academic planning
U0000568,STU00188,S001,2024SP,29,Academic planning
U0000569,STU00188,S001,2024SP,50,Academic planning
U0000570,STU00188,S002,2024SP,71,Tutoring related to C005
U0000571,STU00188,S001,2024FA,34,Academic planning
U0000572,STU00188,S001,2024FA,21,Academic planning
U0000573,STU00188,S003,2024FA,25,Transfer planning
U0000574,STU00188,S002,2024FA,79,Tutoring related to C017
U0000575,STU00188,S003,2025SP,26,Transfer planning
U0000576,STU00190,S001,2025FA,57,Academic planning
U0000577,STU00191,S002,2023SP,31,Tutoring related to C005
U0000578,STU00191,S001,2023FA,37,Academic planning
U0000579,STU00191,S002,2024SP,39,Tutoring related to C006
U0000580,STU00191,S003,2024FA,46,Transfer planning
U0000581,STU00191,S003,2025SP,30,Transfer planning
U0000582,STU00192,S002,2025SP,31,Tutoring related to C006
U0000583,STU00192,S001,2026SP,56,Academic planning
U0000584,STU00193,S002,2025FA,75,Tutoring related to C006
U0000585,STU00195,S001,2023FA,22,Academic planning
U0000586,STU00195,S002,2023FA,43,Tutoring related to C005
U0000587,STU00195,S001,2024FA,28,Academic planning
U0000588,STU00195,S003,2025SP,55,Transfer planning
U0000589,STU00195,S002,2025SP,79,Tutoring related to C019
U0000590,STU00195,S001,2025FA,56,Academic planning
U0000591,STU00195,S002,2025FA,40,Tutoring related to C007
U0000592,STU00196,S001,2022FA,25,Academic planning
U0000593,STU00196,S001,2022FA,44,Academic planning
U0000594,STU00196,S001,2023SP,55,Academic planning
U0000595,STU00196,S002,2023SP,81,Tutoring related to C019
U0000596,STU00196,S001,2024SP,56,Academic planning
U0000597,STU00196,S003,2024SP,48,Transfer planning
U0000598,STU00196,S003,2024SU,42,Transfer planning
U0000599,STU00196,S002,2024SU,80,Tutoring related to C029
U0000600,STU00197,S001,2022FA,46,Academic planning
U0000601,STU00198,S001,2025SP,35,Academic planning
U0000602,STU00198,S002,2025SP,55,Tutoring related to C005
U0000603,STU00198,S001,2026SP,45,Academic planning
U0000604,STU00199,S001,2026SP,27,Academic planning
U0000605,STU00200,S002,2025FA,74,Tutoring related to C018
U0000606,STU00201,S005,2024FA,25,Emergency aid consultation
U0000607,STU00201,S001,2025SP,25,Academic planning
U0000608,STU00201,S001,2025SP,40,Academic planning
U0000609,STU00201,S001,2025SP,50,Academic planning
U0000610,STU00201,S001,2025SP,35,Academic planning
U0000611,STU00201,S001,2025FA,32,Academic planning
U0000612,STU00201,S001,2025FA,30,Academic planning
U0000613,STU00202,S001,2025FA,52,Academic planning
U0000614,STU00202,S001,2025FA,33,Academic planning
U0000615,STU00203,S001,2025SP,31,Academic planning
U0000616,STU00203,S001,2026SP,46,Academic planning
U0000617,STU00203,S002,2026SP,43,Tutoring related to C029
U0000618,STU00204,S001,2024SP,32,Academic planning
U0000619,STU00204,S001,2024SP,46,Academic planning
U0000620,STU00204,S003,2024SP,27,Transfer planning
U0000621,STU00204,S001,2025SP,51,Academic planning
U0000622,STU00204,S001,2025SP,26,Academic planning
U0000623,STU00204,S003,2025SP,36,Transfer planning
U0000624,STU00205,S001,2023SP,58,Academic planning
U0000625,STU00205,S002,2023SP,90,Tutoring related to C006
U0000626,STU00205,S001,2023FA,52,Academic planning
U0000627,STU00206,S005,2024SP,22,Emergency aid consultation
U0000628,STU00206,S002,2024FA,41,Tutoring related to C006
U0000629,STU00206,S001,2025SP,42,Academic planning
U0000630,STU00206,S001,2026SP,54,Academic planning
U0000631,STU00207,S001,2024SP,33,Academic planning
U0000632,STU00207,S002,2024SP,84,Tutoring related to C005
U0000633,STU00207,S002,2024FA,72,Tutoring related to C006
U0000634,STU00207,S003,2025SP,54,Transfer planning
U0000635,STU00207,S001,2025FA,42,Academic planning
U0000636,STU00207,S001,2025FA,39,Academic planning
U0000637,STU00207,S003,2025FA,32,Transfer planning
U0000638,STU00207,S002,2025FA,54,Tutoring related to C018
U0000639,STU00208,S003,2024SP,35,Transfer planning
U0000640,STU00208,S001,2024FA,45,Academic planning
U0000641,STU00208,S001,2024FA,33,Academic planning
U0000642,STU00208,S003,2024FA,32,Transfer planning
U0000643,STU00208,S002,2024FA,63,Tutoring related to C019
U0000644,STU00208,S003,2025SP,49,Transfer planning
U0000645,STU00209,S001,2024SU,51,Academic planning
U0000646,STU00209,S001,2024SU,29,Academic planning
U0000647,STU00209,S003,2024SU,35,Transfer planning
U0000648,STU00210,S001,2024FA,53,Academic planning
U0000649,STU00210,S002,2024FA,64,Tutoring related to C006
U0000650,STU00210,S003,2025SP,34,Transfer planning
U0000651,STU00210,S001,2025SU,41,Academic planning
U0000652,STU00210,S001,2025SU,54,Academic planning
U0000653,STU00210,S003,2025SU,57,Transfer planning
U0000654,STU00212,S001,2025SP,39,Academic planning
U0000655,STU00212,S002,2025FA,57,Tutoring related to C006
U0000656,STU00212,S001,2026SP,34,Academic planning
U0000657,STU00212,S001,2026SP,58,Academic planning
U0000658,STU00212,S001,2026SP,52,Academic planning
U0000659,STU00213,S002,2024FA,86,Tutoring related to C005
U0000660,STU00213,S001,2025SP,39,Academic planning
U0000661,STU00213,S001,2026SP,34,Academic planning
U0000662,STU00214,S002,2023SP,74,Tutoring related to C006
U0000663,STU00214,S001,2024SP,45,Academic planning
U0000664,STU00214,S002,2024FA,43,Tutoring related to C018
U0000665,STU00215,S001,2024SP,39,Academic planning
U0000666,STU00215,S001,2024FA,57,Academic planning
U0000667,STU00215,S002,2024FA,68,Tutoring related to C024
U0000668,STU00216,S001,2025SP,22,Academic planning
U0000669,STU00216,S001,2025SP,48,Academic planning
U0000670,STU00216,S002,2025SP,47,Tutoring related to C005
U0000671,STU00216,S001,2025FA,22,Academic planning
U0000672,STU00216,S003,2025FA,40,Transfer planning
U0000673,STU00216,S001,2026SP,28,Academic planning
U0000674,STU00216,S001,2026SP,47,Academic planning
U0000675,STU00216,S003,2026SP,46,Transfer planning
U0000676,STU00217,S001,2023FA,29,Academic planning
U0000677,STU00217,S001,2024FA,41,Academic planning
U0000678,STU00217,S001,2024FA,56,Academic planning
U0000679,STU00217,S003,2025SP,45,Transfer planning
U0000680,STU00218,S001,2025FA,56,Academic planning
U0000681,STU00219,S005,2024SP,22,Emergency aid consultation
U0000682,STU00219,S002,2024SP,50,Tutoring related to C005
U0000683,STU00219,S001,2025SP,57,Academic planning
U0000684,STU00219,S001,2025SP,47,Academic planning
U0000685,STU00219,S001,2026SP,52,Academic planning
U0000686,STU00219,S001,2026SP,54,Academic planning
U0000687,STU00220,S001,2025SP,32,Academic planning
U0000688,STU00221,S001,2025FA,35,Academic planning
U0000689,STU00221,S002,2025FA,51,Tutoring related to C006
U0000690,STU00221,S003,2026SP,57,Transfer planning
U0000691,STU00222,S001,2023FA,47,Academic planning
U0000692,STU00222,S001,2024SP,36,Academic planning
U0000693,STU00222,S001,2024SP,34,Academic planning
U0000694,STU00222,S003,2024SP,32,Transfer planning
U0000695,STU00222,S001,2024FA,55,Academic planning
U0000696,STU00223,S001,2024FA,56,Academic planning
U0000697,STU00223,S001,2025FA,27,Academic planning
U0000698,STU00223,S002,2025FA,41,Tutoring related to C006
U0000699,STU00225,S001,2025SU,57,Academic planning
U0000700,STU00226,S001,2022FA,26,Academic planning
U0000701,STU00226,S001,2023SP,50,Academic planning
U0000702,STU00226,S001,2023FA,52,Academic planning
U0000703,STU00226,S001,2024SP,51,Academic planning
U0000704,STU00226,S001,2024SP,46,Academic planning
U0000705,STU00226,S001,2024SP,48,Academic planning
U0000706,STU00226,S002,2024SP,61,Tutoring related to C006
U0000707,STU00228,S001,2022FA,50,Academic planning
U0000708,STU00228,S001,2022FA,31,Academic planning
U0000709,STU00228,S001,2023SP,53,Academic planning
U0000710,STU00228,S002,2023SP,72,Tutoring related to C006
U0000711,STU00228,S001,2023FA,32,Academic planning
U0000712,STU00228,S001,2023FA,39,Academic planning
U0000713,STU00228,S003,2023FA,56,Transfer planning
U0000714,STU00228,S003,2024FA,33,Transfer planning
U0000715,STU00229,S002,2025SP,78,Tutoring related to C006
U0000716,STU00229,S001,2025FA,43,Academic planning
U0000717,STU00229,S001,2025FA,56,Academic planning
U0000718,STU00229,S001,2025FA,34,Academic planning
U0000719,STU00229,S002,2026SP,45,Tutoring related to C029
U0000720,STU00230,S002,2025SP,71,Tutoring related to C018
U0000721,STU00230,S001,2025FA,26,Academic planning
U0000722,STU00231,S001,2024SP,26,Academic planning
U0000723,STU00231,S001,2025SP,25,Academic planning
U0000724,STU00231,S001,2025SP,54,Academic planning
U0000725,STU00231,S001,2025FA,57,Academic planning
U0000726,STU00231,S001,2025FA,46,Academic planning
U0000727,STU00231,S001,2026SP,49,Academic planning
U0000728,STU00233,S001,2022FA,41,Academic planning
U0000729,STU00233,S003,2023SP,59,Transfer planning
U0000730,STU00233,S001,2023FA,55,Academic planning
U0000731,STU00234,S001,2025FA,45,Academic planning
U0000732,STU00234,S002,2026SP,33,Tutoring related to C006
U0000733,STU00235,S001,2023FA,56,Academic planning
U0000734,STU00235,S002,2023FA,35,Tutoring related to C006
U0000735,STU00235,S001,2024FA,21,Academic planning
U0000736,STU00235,S001,2024FA,40,Academic planning
U0000737,STU00235,S002,2024FA,33,Tutoring related to C019
U0000738,STU00236,S003,2023FA,38,Transfer planning
U0000739,STU00236,S002,2025SP,59,Tutoring related to C029
U0000740,STU00237,S001,2023FA,60,Academic planning
U0000741,STU00237,S003,2024SP,54,Transfer planning
U0000742,STU00238,S001,2023SP,23,Academic planning
U0000743,STU00238,S001,2023FA,20,Academic planning
U0000744,STU00238,S001,2024SP,39,Academic planning
U0000745,STU00238,S003,2024FA,32,Transfer planning
U0000746,STU00239,S001,2022FA,46,Academic planning
U0000747,STU00239,S002,2023SP,32,Tutoring related to C005
U0000748,STU00239,S002,2023FA,46,Tutoring related to C019
U0000749,STU00239,S005,2024SP,34,Emergency aid consultation
U0000750,STU00240,S001,2025FA,31,Academic planning
U0000751,STU00240,S002,2026SP,51,Tutoring related to C006
U0000752,STU00241,S001,2023FA,48,Academic planning
U0000753,STU00241,S001,2024FA,21,Academic planning
U0000754,STU00241,S001,2024FA,32,Academic planning
U0000755,STU00241,S002,2025SP,49,Tutoring related to C019
U0000756,STU00242,S002,2023SP,51,Tutoring related to C006
U0000757,STU00242,S001,2023FA,60,Academic planning
U0000758,STU00242,S001,2023FA,37,Academic planning
U0000759,STU00243,S001,2023FA,60,Academic planning
U0000760,STU00243,S001,2023FA,32,Academic planning
U0000761,STU00244,S001,2022FA,39,Academic planning
U0000762,STU00244,S001,2023SP,40,Academic planning
U0000763,STU00244,S003,2023SP,44,Transfer planning
U0000764,STU00245,S001,2023FA,21,Academic planning
U0000765,STU00245,S003,2024SP,31,Transfer planning
U0000766,STU00245,S001,2024SU,26,Academic planning
U0000767,STU00245,S003,2024FA,48,Transfer planning
U0000768,STU00246,S005,2025FA,19,Emergency aid consultation
U0000769,STU00246,S001,2026SP,53,Academic planning
U0000770,STU00247,S001,2023SP,60,Academic planning
U0000771,STU00247,S002,2023SP,59,Tutoring related to C005
U0000772,STU00247,S001,2023FA,48,Academic planning
U0000773,STU00247,S002,2024SP,75,Tutoring related to C006
U0000774,STU00247,S003,2024FA,43,Transfer planning
U0000775,STU00248,S001,2024SU,50,Academic planning
U0000776,STU00248,S001,2025SP,36,Academic planning
U0000777,STU00248,S001,2025FA,33,Academic planning
U0000778,STU00248,S003,2025FA,50,Transfer planning
U0000779,STU00249,S001,2024FA,25,Academic planning
U0000780,STU00249,S001,2025SP,20,Academic planning
U0000781,STU00249,S002,2025SP,86,Tutoring related to C005
U0000782,STU00251,S001,2022FA,24,Academic planning
U0000783,STU00251,S002,2022FA,40,Tutoring related to C005
U0000784,STU00251,S001,2023SP,25,Academic planning
U0000785,STU00251,S002,2023SP,58,Tutoring related to C006
U0000786,STU00251,S001,2025SP,20,Academic planning
U0000787,STU00251,S001,2025SP,54,Academic planning
U0000788,STU00251,S001,2025SP,49,Academic planning
U0000789,STU00252,S002,2025FA,47,Tutoring related to C005
U0000790,STU00252,S001,2026SP,53,Academic planning
U0000791,STU00254,S002,2024FA,59,Tutoring related to C005
U0000792,STU00254,S001,2025SP,45,Academic planning
U0000793,STU00254,S001,2025SP,54,Academic planning
U0000794,STU00254,S001,2025SP,26,Academic planning
U0000795,STU00254,S002,2025SP,87,Tutoring related to C006
U0000796,STU00254,S002,2026SP,33,Tutoring related to C029
U0000797,STU00255,S001,2026SP,52,Academic planning
U0000798,STU00255,S001,2026SP,41,Academic planning
U0000799,STU00255,S001,2026SP,48,Academic planning
U0000800,STU00255,S005,2026SP,44,Emergency aid consultation
U0000801,STU00255,S002,2026SP,86,Tutoring related to C006
U0000802,STU00256,S002,2025SP,66,Tutoring related to C006
U0000803,STU00258,S001,2023FA,35,Academic planning
U0000804,STU00258,S001,2024SP,32,Academic planning
U0000805,STU00258,S001,2025SP,39,Academic planning
U0000806,STU00258,S002,2025SP,40,Tutoring related to C007
U0000807,STU00258,S003,2025FA,57,Transfer planning
U0000808,STU00258,S002,2025FA,43,Tutoring related to C019
U0000809,STU00259,S002,2022FA,36,Tutoring related to C005
U0000810,STU00259,S001,2023FA,48,Academic planning
U0000811,STU00259,S002,2023FA,59,Tutoring related to C019
U0000812,STU00259,S003,2024SP,40,Transfer planning
U0000813,STU00259,S001,2024FA,57,Academic planning
U0000814,STU00259,S001,2024FA,27,Academic planning
U0000815,STU00259,S001,2024FA,52,Academic planning
U0000816,STU00259,S003,2024FA,26,Transfer planning
U0000817,STU00260,S001,2025SP,45,Academic planning
U0000818,STU00261,S001,2024FA,24,Academic planning
U0000819,STU00261,S001,2025SU,44,Academic planning
U0000820,STU00261,S001,2025SU,25,Academic planning
U0000821,STU00261,S003,2025SU,38,Transfer planning
U0000822,STU00262,S002,2024SP,65,Tutoring related to C005
U0000823,STU00262,S001,2025SU,54,Academic planning
U0000824,STU00263,S001,2023SP,59,Academic planning
U0000825,STU00263,S001,2023SP,50,Academic planning
U0000826,STU00263,S002,2023FA,63,Tutoring related to C005
U0000827,STU00263,S001,2024FA,58,Academic planning
U0000828,STU00263,S001,2024FA,29,Academic planning
U0000829,STU00263,S003,2024FA,30,Transfer planning
U0000830,STU00263,S002,2024FA,54,Tutoring related to C019
U0000831,STU00263,S001,2025SP,53,Academic planning
U0000832,STU00263,S003,2025SP,49,Transfer planning
U0000833,STU00263,S005,2025SP,16,Emergency aid consultation
U0000834,STU00263,S002,2025SP,86,Tutoring related to C007
U0000835,STU00264,S001,2024SP,40,Academic planning
U0000836,STU00264,S001,2024SP,57,Academic planning
U0000837,STU00264,S001,2024SP,41,Academic planning
U0000838,STU00264,S002,2024SU,52,Tutoring related to C005
U0000839,STU00264,S001,2024FA,35,Academic planning
U0000840,STU00264,S001,2024FA,30,Academic planning
U0000841,STU00264,S001,2024FA,21,Academic planning
U0000842,STU00265,S001,2024SP,54,Academic planning
U0000843,STU00265,S002,2024SP,46,Tutoring related to C019
U0000844,STU00265,S002,2024FA,46,Tutoring related to C006
U0000845,STU00265,S002,2024FA,88,Tutoring related to C029
U0000846,STU00265,S003,2025FA,37,Transfer planning
U0000847,STU00265,S001,2026SP,55,Academic planning
U0000848,STU00265,S001,2026SP,38,Academic planning
