student_id,entry_term_id,entry_age_band,first_generation,pell_eligible,full_time_at_entry,modality_preference,initial_program_id,work_commitment,developmental_math_start,final_outcome
STU01372,2025FA,20-24,False,True,True,Mostly In Person,P008,Moderate,True,Active
STU01373,2023FA,17-19,True,False,False,Mostly In Person,P001,Moderate,False,Active
STU01374,2024FA,25-34,True,True,False,Mixed,P001,Moderate,False,Stopped Out
STU01375,2023FA,35+,True,False,False,Mixed,P002,Moderate,False,Transferred
STU01376,2025FA,25-34,True,False,False,Mostly In Person,P001,Moderate,True,Active
STU01377,2025FA,25-34,False,False,False,Mostly In Person,P006,High,False,Active
STU01378,2023SP,17-19,True,True,True,Mixed,P006,Moderate,False,Credentialed
STU01379,2025SP,20-24,True,True,False,Mixed,P006,High,False,Credentialed
STU01380,2023FA,17-19,True,False,False,Mostly In Person,P001,Moderate,False,Transferred
STU01381,2025FA,35+,True,False,False,Mostly In Person,P005,Moderate,False,Active
STU01382,2023FA,17-19,False,True,True,Mixed,P008,High,False,Stopped Out
STU01383,2023FA,17-19,True,False,True,Mostly In Person,P008,Moderate,False,Transferred
STU01384,2023FA,25-34,True,False,True,Mixed,P007,High,True,Stopped Out
STU01385,2023SP,20-24,False,True,True,Mixed,P005,Moderate,False,Transferred
STU01386,2023FA,17-19,False,False,True,Mostly In Person,P008,High,False,Stopped Out
STU01387,2025SP,17-19,True,False,True,Mostly In Person,P002,High,False,Stopped Out
STU01388,2022FA,17-19,False,True,True,Mostly In Person,P002,Moderate,False,Credentialed
STU01389,2025FA,17-19,True,True,True,Mixed,P001,Low,False,Active
STU01390,2025FA,17-19,True,True,True,Mostly In Person,P002,Moderate,False,Active
STU01391,2023SP,20-24,False,True,False,Mostly In Person,P008,Moderate,True,Stopped Out
STU01392,2022FA,17-19,False,True,True,Mostly Online,P001,High,False,Transferred
STU01393,2024FA,20-24,True,True,False,Mostly In Person,P006,High,False,Active
STU01394,2025FA,20-24,False,True,True,Mostly In Person,P001,High,False,Active
STU01395,2023SP,25-34,True,False,False,Mostly Online,P005,Low,True,Credentialed
STU01396,2025FA,25-34,True,True,False,Mixed,P002,Moderate,True,Transferred
STU01397,2022FA,17-19,False,False,True,Mostly In Person,P004,Low,False,Transferred
STU01398,2023FA,20-24,True,False,True,Mostly In Person,P005,Moderate,True,Credentialed
STU01399,2024FA,17-19,True,False,True,Mostly In Person,P003,High,False,Stopped Out
STU01400,2025FA,25-34,False,True,True,Mostly In Person,P008,High,False,Active
STU01401,2025FA,17-19,True,True,False,Mixed,P002,High,False,Active
STU01402,2023SP,17-19,False,True,True,Mostly In Person,P008,Moderate,False,Credentialed and Transferred
STU01403,2024SP,25-34,True,False,False,Mixed,P006,Low,False,Credentialed
STU01404,2023SP,17-19,True,False,True,Mixed,P008,Moderate,False,Transferred
STU01405,2025FA,25-34,False,True,False,Mostly In Person,P002,Moderate,True,Active
STU01406,2022FA,17-19,False,False,True,Mostly In Person,P005,Low,False,Credentialed
STU01407,2024SP,20-24,False,False,True,Mostly Online,P002,High,False,Transferred
STU01408,2025FA,25-34,True,False,True,Mixed,P001,Moderate,False,Active
STU01409,2025FA,35+,False,True,False,Mixed,P005,Low,False,Active
STU01410,2024FA,20-24,False,True,True,Mixed,P008,Moderate,False,Active
STU01411,2025SP,17-19,True,True,True,Mostly In Person,P003,Low,False,Stopped Out
STU01412,2023FA,17-19,True,False,False,Mostly Online,P003,Moderate,True,Transferred
STU01413,2023FA,25-34,True,False,False,Mixed,P001,High,False,Stopped Out
STU01414,2025FA,35+,True,True,True,Mostly In Person,P001,Moderate,False,Active
STU01415,2025FA,20-24,False,False,True,Mostly Online,P001,Low,True,Active
STU01416,2022FA,17-19,True,True,True,Mostly In Person,P007,Moderate,False,Stopped Out
STU01417,2024SP,35+,False,False,False,Mostly Online,P003,High,False,Transferred
STU01418,2023SP,17-19,True,True,False,Mostly In Person,P005,Moderate,False,Credentialed
STU01419,2024FA,25-34,False,True,True,Mixed,P005,Low,False,Credentialed
STU01420,2023FA,17-19,False,False,False,Mixed,P001,High,False,Transferred
STU01421,2023FA,17-19,False,True,True,Mostly In Person,P005,Low,False,Credentialed
STU01422,2025SP,20-24,True,True,True,Mixed,P006,High,True,Active
STU01423,2024SP,20-24,True,True,True,Mostly In Person,P003,High,True,Stopped Out
STU01424,2025FA,17-19,False,True,True,Mixed,P003,Moderate,False,Active
STU01425,2025SP,17-19,True,True,True,Mostly In Person,P004,Moderate,True,Active
STU01426,2024FA,20-24,True,False,False,Mostly Online,P002,Moderate,True,Transferred
STU01427,2024SP,17-19,True,True,True,Mostly In Person,P001,Moderate,True,Stopped Out
STU01428,2023FA,20-24,False,False,True,Mostly In Person,P006,Moderate,True,Stopped Out
STU01429,2024FA,20-24,True,True,True,Mostly In Person,P002,Low,False,Transferred
STU01430,2025FA,17-19,True,False,True,Mixed,P001,Moderate,False,Active
STU01431,2023SP,25-34,False,False,False,Mostly In Person,P004,Moderate,False,Transferred
STU01432,2023FA,20-24,False,True,True,Mixed,P008,Moderate,True,Stopped Out
STU01433,2022FA,25-34,False,False,True,Mixed,P002,Moderate,True,Credentialed and Transferred
STU01434,2023FA,20-24,True,True,False,Mostly Online,P001,High,False,Stopped Out
STU01435,2023FA,20-24,False,False,False,Mixed,P006,High,False,Stopped Out
STU01436,2022FA,35+,True,True,True,Mostly Online,P005,Moderate,False,Credentialed
STU01437,2022FA,25-34,True,False,False,Mostly In Person,P005,High,True,Credentialed
STU01438,2023SP,25-34,True,False,False,Mixed,P008,Moderate,True,Transferred
STU01439,2025FA,17-19,False,False,True,Mostly In Person,P004,Low,False,Stopped Out
STU01440,2022FA,17-19,False,False,False,Mixed,P006,High,False,Credentialed
STU01441,2023FA,20-24,True,True,True,Mostly In Person,P001,Moderate,False,Active
STU01442,2023FA,20-24,False,True,True,Mixed,P003,High,False,Transferred
STU01443,2023FA,17-19,True,False,False,Mostly In Person,P005,Moderate,False,Stopped Out
STU01444,2022FA,17-19,True,False,True,Mostly In Person,P003,High,False,Stopped Out
STU01445,2023FA,17-19,True,True,True,Mostly In Person,P004,Low,True,Transferred
STU01446,2025SP,20-24,False,True,True,Mostly In Person,P006,Moderate,True,Stopped Out
STU01447,2024FA,25-34,False,True,False,Mixed,P001,High,False,Stopped Out
STU01448,2023SP,17-19,True,True,True,Mostly In Person,P008,Moderate,True,Transferred
STU01449,2024FA,25-34,False,True,False,Mostly In Person,P006,Moderate,False,Active
STU01450,2022FA,20-24,False,False,True,Mostly In Person,P004,Moderate,False,Transferred
STU01451,2023FA,17-19,True,True,False,Mostly In Person,P003,Moderate,True,Stopped Out
STU01452,2022FA,25-34,True,True,False,Mixed,P003,Moderate,True,Transferred
STU01453,2024FA,35+,True,True,True,Mostly In Person,P002,Moderate,True,Transferred
STU01454,2025FA,35+,False,False,False,Mostly Online,P006,Moderate,False,Stopped Out
STU01455,2025FA,17-19,True,True,True,Mostly Online,P007,High,True,Active
STU01456,2023SP,25-34,True,True,True,Mostly In Person,P008,Low,True,Transferred
STU01457,2022FA,20-24,False,False,True,Mixed,P002,High,False,Transferred
STU01458,2023FA,20-24,True,False,False,Mostly Online,P003,High,True,Transferred
STU01459,2024FA,25-34,False,True,False,Mostly In Person,P001,Moderate,True,Stopped Out
STU01460,2022FA,17-19,True,True,True,Mostly In Person,P002,Moderate,False,Transferred
STU01461,2022FA,35+,False,True,True,Mostly Online,P006,Moderate,False,Credentialed
STU01462,2023FA,20-24,True,True,False,Mixed,P002,Low,True,Transferred
STU01463,2024SP,20-24,False,True,True,Mixed,P001,Moderate,True,Transferred
STU01464,2023FA,25-34,True,True,True,Mostly In Person,P006,Moderate,True,Credentialed
STU01465,2025FA,17-19,False,True,True,Mixed,P001,Low,False,Stopped Out
STU01466,2022FA,25-34,True,True,False,Mostly Online,P001,High,False,Transferred
STU01467,2023SP,20-24,True,True,True,Mostly Online,P002,Moderate,True,Stopped Out
STU01468,2024FA,25-34,False,True,True,Mostly In Person,P006,Moderate,False,Credentialed
STU01469,2025FA,20-24,True,False,True,Mostly In Person,P001,Moderate,False,Stopped Out
STU01470,2024FA,25-34,True,True,False,Mostly In Person,P001,Low,True,Stopped Out
STU01471,2024FA,17-19,True,True,True,Mostly In Person,P008,High,False,Stopped Out
STU01472,2023SP,20-24,False,True,True,Mostly Online,P004,High,False,Stopped Out
STU01473,2025SP,17-19,False,True,True,Mostly In Person,P001,Moderate,True,Active
STU01474,2023FA,17-19,True,True,True,Mostly In Person,P001,Low,True,Transferred
STU01475,2025SP,20-24,True,True,True,Mostly In Person,P008,Moderate,True,Active
STU01476,2023FA,17-19,False,True,False,Mostly In Person,P001,Moderate,False,Transferred
STU01477,2023FA,20-24,True,False,True,Mostly In Person,P002,High,False,Credentialed
STU01478,2022FA,17-19,True,True,False,Mostly In Person,P004,High,False,Stopped Out
STU01479,2025FA,17-19,True,True,True,Mixed,P001,Moderate,True,Active
STU01480,2024SP,17-19,False,True,True,Mixed,P007,Moderate,False,Credentialed
STU01481,2025SP,17-19,True,True,True,Mixed,P004,Moderate,True,Active
STU01482,2025FA,17-19,True,True,True,Mostly In Person,P004,Low,True,Active
STU01483,2024FA,17-19,True,True,True,Mostly In Person,P005,Moderate,True,Active
STU01484,2025FA,20-24,False,True,False,Mixed,P005,Moderate,False,Active
STU01485,2024SP,17-19,False,True,False,Mostly In Person,P004,High,False,Stopped Out
STU01486,2024SP,25-34,False,True,False,Mostly In Person,P002,Moderate,False,Transferred
STU01487,2024SP,20-24,True,True,True,Mixed,P002,Moderate,True,Credentialed and Transferred
STU01488,2024FA,17-19,False,True,False,Mostly In Person,P002,High,True,Stopped Out
STU01489,2024FA,20-24,False,True,False,Mixed,P002,Low,False,Stopped Out
STU01490,2023SP,17-19,False,True,False,Mostly In Person,P004,Low,True,Transferred
STU01491,2023FA,20-24,False,True,True,Mixed,P006,High,False,Stopped Out
STU01492,2023SP,17-19,True,True,False,Mostly In Person,P007,Moderate,False,Stopped Out
STU01493,2024FA,17-19,True,True,True,Mostly Online,P005,Moderate,True,Active
STU01494,2022FA,20-24,False,True,True,Mixed,P007,Moderate,False,Credentialed and Transferred
STU01495,2023SP,17-19,False,False,False,Mixed,P005,Moderate,False,Credentialed
STU01496,2024FA,17-19,False,True,False,Mixed,P003,High,True,Active
STU01497,2025FA,17-19,True,False,True,Mostly Online,P002,Moderate,True,Active
STU01498,2024SP,35+,True,True,False,Mostly Online,P001,Moderate,True,Transferred
STU01499,2025FA,20-24,False,True,False,Mostly In Person,P007,High,False,Active
STU01500,2025SP,17-19,False,True,True,Mixed,P005,High,True,Stopped Out
